frame,timestamp_sec,track_id,in_roi,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_aspect,center_x,center_y,center_speed,avg_keypoint_score,torso_angle_deg,shoulder_hip_height,flow_mean_mag,flow_max_mag,flow_mean_dx,flow_mean_dy,flow_downward_ratio,fall_score,raw_label,label,reason
129,4.3,1,1,17.48238754272461,80.06012725830078,93.99988555908203,252.55653381347656,76.51749801635742,172.49640655517578,0.4435889392970169,55.74113655090332,166.30833053588867,0.15372991173122302,0.13450290262699127,65.89384460449219,35.79608154296875,0.11071144044399261,1.2517482042312622,0.03534526750445366,0.04936613887548447,0.0006005555138503115,0.8621924847364426,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
130,4.333333333333333,1,1,17.312681198120117,79.0291976928711,94.69337463378906,259.8581848144531,77.38069343566895,180.82898712158203,0.4279219535949805,56.00302791595459,169.4436912536621,3.1462793769220787,0.14567060768604279,51.66426467895508,24.3077392578125,1.5659236907958984,7.021234035491943,0.5193779468536377,1.411681890487671,0.5325116872078198,0.8623611062765122,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
131,4.366666666666666,1,1,17.313472747802734,77.55936431884766,94.7996826171875,260.2459716796875,77.48620986938477,182.68660736083984,0.4241482776913973,56.05657768249512,168.90266799926758,0.5436669378325251,0.14886412024497986,64.72386169433594,40.20489501953125,0.10641899704933167,0.9525631666183472,0.008040654473006725,-0.010532325133681297,0.011200338123415046,0.8623035281896592,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
132,4.4,1,1,17.12872314453125,71.49607849121094,95.55535888671875,261.8146057128906,78.4266357421875,190.3185272216797,0.41208093025455966,56.342041015625,166.65534210205078,2.2653836326024126,0.13211415708065033,78.61141204833984,52.56114196777344,0.7590970396995544,4.177923202514648,0.14721551537513733,0.672156035900116,0.38915766452382533,0.8620788484811783,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
133,4.433333333333334,1,1,18.413623809814453,90.18588256835938,96.75981903076172,262.4017028808594,78.34619522094727,172.2158203125,0.45493030244713606,57.586721420288086,176.29379272460938,9.718485463962603,0.21869222819805145,67.00569915771484,45.331878662109375,1.8618711233139038,5.77239990234375,0.37594181299209595,1.668447494506836,0.5621136296732411,0.8608311742544175,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
134,4.466666666666667,1,1,18.650894165039062,90.35881042480469,96.79867553710938,262.4557189941406,78.14778137207031,172.09690856933594,0.4540917208898348,57.72478485107422,176.40726470947266,0.17871038657350058,0.2701835036277771,66.5152816772461,41.27684020996094,0.08863098174333572,0.9508388638496399,0.013532794080674648,-0.003275250317528844,0.0037268932617769827,0.8621903389692307,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
135,4.5,1,1,18.800884246826172,86.92752075195312,97.10635375976562,262.5826110839844,78.30546951293945,175.65509033203125,0.4457910634125256,57.9536190032959,174.75506591796875,1.6679705980232336,0.2475743293762207,62.99375915527344,33.722076416015625,0.30043327808380127,2.730947732925415,0.02157018333673477,0.25029969215393066,0.1881555944055944,0.8619936883449555,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
136,4.533333333333333,1,1,22.446062088012695,104.0044937133789,96.81681060791016,261.01812744140625,74.37074851989746,157.01363372802734,0.4736579031647625,59.631436347961426,182.51131057739258,7.93564126324402,0.24729013442993164,58.397361755371094,31.920761108398438,2.6614506244659424,11.561858177185059,0.3711497187614441,2.5049753189086914,0.5904033970276008,0.8616955608129502,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
137,4.566666666666666,1,1,20.236093521118164,98.328125,96.29180908203125,261.6046142578125,76.05571556091309,163.2764892578125,0.4658093514052817,58.26395130157471,179.96636962890625,2.889072478040968,0.24293963611125946,59.25856018066406,29.916976928710938,0.15374255180358887,2.2076900005340576,0.06736211478710175,-0.025373848155140877,0.008745186136071887,0.8618283301591874,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
138,4.6,1,1,17.988605499267578,107.7537612915039,95.1473617553711,260.7005920410156,77.15875625610352,152.94683074951172,0.5044809093329307,56.567983627319336,184.22717666625977,4.585933161492917,0.2513207793235779,60.01102066040039,38.753875732421875,1.4945905208587646,5.436631202697754,0.12209393829107285,1.3798818588256836,0.5772854596384008,0.8620043724775315,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
138,4.6,2,1,17.924320220947266,116.65985870361328,41.40519332885742,178.76010131835938,23.480873107910156,62.100242614746094,0.37811242145347873,29.664756774902344,147.70998001098633,0.0,0.07251031696796417,90.0,0.0,2.908669948577881,5.197346210479736,0.5609578490257263,2.8200619220733643,1.0,0.7498781383037567,fall_candidate,not_fall,LSTM=1.00; мало кадров для решения; недостаточно подтверждения
139,4.633333333333334,1,1,17.785110473632812,112.98129272460938,98.55471801757812,244.9735870361328,80.76960754394531,131.99229431152344,0.6119266883361828,58.16991424560547,178.9774398803711,5.48870822934826,0.3414570689201355,57.819889068603516,33.272918701171875,2.9095940589904785,8.125057220458984,0.14175549149513245,2.8273894786834717,0.684717545828657,0.9371244013309479,fall,fall,"LSTM=1.00; резкое движение, низкое положение, движение вниз; подтверждено несколькими кадрами"
140,4.666666666666667,1,1,17.41869354248047,113.66670227050781,96.66831970214844,260.67333984375,79.24962615966797,147.0066375732422,0.5390887613505474,57.04350662231445,187.1700210571289,8.269654192986218,0.23940712213516235,55.0601921081543,28.07415771484375,0.11493165045976639,0.5772519707679749,-0.02057904563844204,0.059750016778707504,0.0,0.8622716546058655,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
140,4.666666666666667,2,1,17.294681549072266,118.33697509765625,42.14674377441406,182.41708374023438,24.852062225341797,64.08010864257812,0.38782802888116213,29.720712661743164,150.3770294189453,2.667636333117112,0.0886913612484932,95.16468048095703,11.034957885742188,0.19824640452861786,0.3513122498989105,-0.004550117999315262,0.19753910601139069,0.0,0.7498413473367691,fall_candidate,not_fall,LSTM=1.00; мало кадров для решения; недостаточно подтверждения
141,4.7,1,1,17.338003158569336,113.76499938964844,97.51019287109375,250.66751098632812,80.17218971252441,136.9025115966797,0.5856151854154065,57.42409801483154,182.21625518798828,4.968364529130352,0.2561483085155487,59.27930450439453,45.392303466796875,0.28504931926727295,2.443753242492676,-0.09039300680160522,0.2160649299621582,0.1379652158240966,0.9370670914649963,fall,fall,"LSTM=1.00; резкое движение, низкое положение, движение вниз; подтверждено несколькими кадрами"
141,4.7,2,1,16.906513214111328,119.43994140625,42.2119140625,183.02284240722656,25.305400848388672,63.58290100097656,0.39799066179757997,29.559213638305664,151.23139190673828,0.8694924928480158,0.10174178332090378,108.71747589111328,17.827728271484375,0.43213948607444763,1.037337303161621,-0.15782848000526428,0.3567236363887787,0.271875,0.7497543096542358,fall_candidate,not_fall,LSTM=1.00; мало кадров для решения; недостаточно подтверждения
142,4.733333333333333,1,1,16.759105682373047,115.92681884765625,95.26032257080078,254.69996643066406,78.50121688842773,138.7731475830078,0.5656801640351341,56.009714126586914,185.31339263916016,3.404811621041231,0.29353848099708557,56.11817169189453,33.50987243652344,1.700089693069458,5.90095329284668,-0.2254592478275299,1.5165899991989136,0.6381663899649511,0.937098428606987,fall,fall,"LSTM=1.00; резкое движение, низкое положение, движение вниз; подтверждено несколькими кадрами"
143,4.766666666666667,1,1,16.845373153686523,115.49777221679688,96.15859985351562,240.73809814453125,79.3132266998291,125.24032592773438,0.6332882489110901,56.501986503601074,178.11793518066406,7.212277041974901,0.136692076921463,59.33647155761719,39.348175048828125,0.17584723234176636,5.083041191101074,-0.0023158760741353035,-0.006142946891486645,0.017580872011251757,0.9372996836900711,fall,fall,"LSTM=1.00; резкое движение, низкое положение, движение вниз; подтверждено несколькими кадрами"
144,4.8,1,1,16.657556533813477,113.43061065673828,96.30951690673828,259.8132019042969,79.6519603729248,146.3825912475586,0.5441354719443339,56.48353672027588,186.62190628051758,8.503991113685888,0.2574322521686554,51.90427780151367,27.392776489257812,0.7544224858283997,6.571508407592773,-0.03967069834470749,0.6362055540084839,0.42504090243692416,0.8623174756765366,fall,fall,"LSTM=1.00; резкое движение, движение вниз; подтверждено несколькими кадрами"
144,4.8,2,1,16.33202362060547,124.17849731445312,42.173370361328125,185.81553649902344,25.841346740722656,61.63703918457031,0.4192502930476835,29.252696990966797,154.99701690673828,3.778079418927143,0.0925772488117218,64.90315246582031,12.22808837890625,0.7622449994087219,1.0627168416976929,-0.2158132642507553,0.6910372376441956,0.890818858560794,0.7498356252908707,fall_candidate,not_fall,LSTM=1.00; мало кадров для решения; недостаточно подтверждения
145,4.833333333333333,1,1,16.071496963500977,110.38504028320312,104.74288940429688,260.4939270019531,88.6713924407959,150.10888671875,0.590713810348445,60.407193183898926,185.43948364257812,4.097951114794149,0.22348198294639587,59.46894454956055,32.48674011230469,1.1937307119369507,5.25906229019165,0.031000399962067604,0.8674572706222534,0.5015730337078652,0.862220960855484,fall,fall,"LSTM=1.00; резкое движение, движение вниз; подтверждено несколькими кадрами"
146,4.866666666666666,1,1,15.925970077514648,112.73712921142578,105.06253814697266,260.6661682128906,89.13656806945801,147.92903900146484,0.6025630171813348,60.49425411224365,186.7016487121582,1.2651641269465117,0.23607845604419708,55.602909088134766,30.616836547851562,0.043166812509298325,1.0723859071731567,-0.0018075243569910526,-0.007366546895354986,0.009110233829334954,0.8622462630271912,fall_candidate,not_fall,"LSTM=1.00; резкое движение, движение вниз; недостаточно подтверждения"
